case_id,MRI_Shape,WT_Dice,TC_Dice,ET_Dice,WT_HD95,TC_HD95,ET_HD95,fg_volume,fg_mean_t1n,fg_mean_t1c,fg_mean_t2w,fg_mean_t2f,BG_Dice_wo,NC_Dice_wo,ED_Dice_wo,ET_Dice_wo,NC_Volume,ED_Volume,ET_Volume,BG_Volume,BG_Precision,NC_Precision,ED_Precision,ET_Precision,BG_Recall,NC_Recall,ED_Recall,ET_Recall,BG_F1,NC_F1,ED_F1,ET_F1,BG_TP,BG_FP,BG_FN,NC_TP,NC_FP,NC_FN,ED_TP,ED_FP,ED_FN,ET_TP,ET_FP,ET_FN,conf_BG_BG,conf_BG_NC,conf_BG_ED,conf_BG_ET,conf_NC_BG,conf_NC_NC,conf_NC_ED,conf_NC_ET,conf_ED_BG,conf_ED_NC,conf_ED_ED,conf_ED_ET,conf_ET_BG,conf_ET_NC,conf_ET_ED,conf_ET_ET,GT_Unique_Labels,recons_unique_labels,FP_Count,FP_Boundary_Ratio,FP_in_BG,FP_in_NC,FP_in_ED,FP_in_ET
BraTS2021_00441,"torch.Size([1, 4, 240, 240, 155])",0.8643194437026978,0.9888008236885071,0.9810283780097961,13.964240074157715,1.0,1.0,44235,287.61136,525.3464965820312,716.70087,257.1785,0.9992139339447021,0.9485676884651184,0.7371411919593811,0.9798800945281982,2687,20223,21325,8883765,0.9999960540963103,0.935832732516222,0.586349354125451,0.9910987748851455,0.9984418768393806,0.9661332340900632,0.9965880433170152,0.9711606096131301,0.9992183611290996,0.9507416224134774,0.7383093689898342,0.9810283981904739,8869923,35,13842,2596,178,91,20154,14218,69,20710,186,615,8869923,0,13797,45,0,2596,1,90,18,0,20154,51,17,178,420,20710,4,4,14582,0.5000685776981895,13842,91,51,598
BraTS2021_01119,"torch.Size([1, 4, 240, 240, 155])",0.9233356714248657,0.9453527927398682,0.9425740838050842,2.8284270763397217,1.0,1.0,42706,358.3464,623.1591186523438,516.9663,381.39252,0.9994214773178101,0.8617832660675049,0.8204898238182068,0.9404461979866028,291,32939,9476,8885294,0.9996111723956935,0.8639455782312925,0.9021567761871728,0.9046186687366583,0.999655273083817,0.872852233676976,0.8686056042988555,0.9838539468130013,0.9996332222533592,0.8683760683760684,0.8850633381281611,0.9425740572237388,8882231,3455,3063,254,40,37,28611,3103,4328,9323,983,153,8882231,5,3010,48,0,254,0,37,3408,22,28611,898,47,13,93,9323,4,4,4126,0.794958797865257,3063,37,920,106
BraTS2021_01263,"torch.Size([1, 4, 240, 240, 155])",0.9190416932106018,0.8976804614067078,0.7094257473945618,2.8284270763397217,3.0,2.2360680103302,57830,288.5669,505.2577819824219,193.70117,359.31796,0.999455451965332,0.755090594291687,0.7162623405456543,0.7085509300231934,22543,22544,12743,8870170,0.9995241942167047,0.9239717223650386,0.6983067812161148,0.5889516505156241,0.9994109470280728,0.6377589495630572,0.7427253371185237,0.891862198854273,0.9994675674144493,0.754638742356245,0.7198314775804996,0.7094257178526842,8864945,4220,5225,14377,1183,8166,16744,7234,5800,11365,7932,1378,8864945,16,4810,399,506,14377,2136,5524,2841,950,16744,2009,873,217,288,11365,4,4,16349,0.9412196464609816,5225,7660,2959,505
BraTS2021_01629,"torch.Size([1, 4, 240, 240, 155])",0.9319984912872314,0.9381237626075745,0.9337431788444519,8.546908378601074,5.0,4.4721360206604,53342,606.63306,941.1752319335938,939.8439,745.3406,0.9995840191841125,0.8009552955627441,0.9247695207595825,0.9119420051574707,73,50367,2902,8874658,0.9994758281054144,0.7590361445783133,0.9489023781806086,0.9255247122545701,0.9997237076628755,0.863013698630137,0.90626799293188,0.9421088904203997,0.9995997525169258,0.8076923076923077,0.9270952869372708,0.9337431693989071,8872206,4653,2452,63,20,10,45646,2458,4721,2734,220,168,8872206,0,2315,137,0,63,7,3,4641,0,45646,80,12,20,136,2734,4,4,2698,0.8328391401006937,2452,10,80,156
BraTS2021_01039,"torch.Size([1, 4, 240, 240, 155])",0.8894680142402649,0.9412490725517273,0.940106213092804,5.385164737701416,3.605551242828369,2.2360680103302,14950,319.65344,638.8495483398438,550.84937,212.24046,0.9998188018798828,0.8298978209495544,0.6647948026657104,0.9395773410797119,787,5614,8549,8913050,0.999758698817871,0.9114503816793893,0.6822604790419161,0.9832694763729246,0.999884439108947,0.758576874205845,0.6494478090488065,0.9005731664522166,0.9998215650100484,0.8280166435506241,0.6654498996167184,0.9401062335917943,8912020,2151,1030,597,58,190,3646,1698,1968,7699,131,850,8912020,0,993,37,0,597,157,33,1907,0,3646,61,244,58,548,7699,4,4,1887,0.9591944886011702,1030,190,61,606
BraTS2021_00706,"torch.Size([1, 4, 240, 240, 155])",0.9435842037200928,0.9529120922088623,0.9058595299720764,7.681145668029785,4.0,1.7320507764816284,148348,2427.9302,4910.2275390625,418.60788,2112.3877,0.9990246295928955,0.9508166909217834,0.8886228799819946,0.9045206904411316,27547,68355,52446,8779652,0.9992090355440649,0.9556749250895271,0.8401018525735963,0.9579869453362533,0.9988647613823418,0.9493955784658946,0.946031746031746,0.8591122297219997,0.9990368688034634,0.9525249030284267,0.8899256170482147,0.9058595281416179,8769685,6942,9967,26153,1213,1394,64666,12308,3689,45057,1976,7389,8769685,10,9467,490,170,26153,29,1195,3351,47,64666,291,3421,1156,2812,45057,4,4,15497,0.800929212105052,9967,1224,338,3968
BraTS2021_00780,"torch.Size([1, 4, 240, 240, 155])",0.9893208742141724,0.9869718551635742,0.9770094156265259,1.0,1.0,1.0,122732,402.65305,558.1922607421875,732.12604,375.66626,0.9998419284820557,0.9878550171852112,0.9772912859916687,0.9756922721862793,13073,78816,30843,8805268,0.9998282925499749,0.9880271486311294,0.9802440515616243,0.9792209484106306,0.9998745069428892,0.9910502562533466,0.9764134185952091,0.9748078980643906,0.9998513992124102,0.9895363934927061,0.9783249853804886,0.9770094399402083,8804163,1512,1105,12956,157,117,76957,1551,1859,30066,638,777,8804163,0,1105,0,0,12956,1,116,1337,0,76957,522,175,157,445,30066,4,4,2346,0.9999999999957375,1105,117,522,602
BraTS2021_01017,"torch.Size([1, 4, 240, 240, 155])",0.9748751521110535,0.9735360741615295,0.9438943862915039,1.0,1.0,2.0,98447,1707.4326,2965.84814453125,1794.3417,750.85767,0.9997057318687439,0.8892534971237183,0.9657291173934937,0.942521870136261,4059,73892,20496,8829553,0.9998144506260253,0.8222314737718568,0.9543351305746338,0.968,0.999620365832789,0.9731460950973146,0.979713636117577,0.9209601873536299,0.9997173988095184,0.8913460453571026,0.9668578755116896,0.9438943894389439,8826201,1638,3352,3950,854,109,72393,3464,1499,18876,624,1620,8826201,0,2949,403,0,3950,0,109,1381,6,72393,112,257,848,515,18876,4,4,4942,0.9955483609854401,3352,109,118,1363
BraTS2021_01105,"torch.Size([1, 4, 240, 240, 155])",0.9614755511283875,0.9814684391021729,0.9509240388870239,2.0,1.0,1.0,134008,324.9317,813.5535278320312,804.11163,405.03763,0.9994150400161743,0.9864524006843567,0.9540477395057678,0.9461859464645386,11578,112197,10233,8793992,0.9991011064345665,0.9929319371727748,0.9822952922644481,0.9252958579881657,0.9997503977715695,0.9828122300915529,0.9281888107525157,0.9780123131046614,0.9994256466477004,0.987846167202014,0.9544758814741492,0.9509240343959333,8791797,7910,2195,11379,81,199,104140,1877,8057,10008,808,225,8791797,9,1836,350,16,11379,7,176,7775,0,104140,282,119,72,34,10008,4,4,2766,0.9971077368004443,2195,183,282,106
BraTS2021_00729,"torch.Size([1, 4, 240, 240, 155])",0.8999543190002441,0.9781225919723511,0.9621173739433289,3.7416574954986572,1.0,1.0,16357,2830.5854,5358.52685546875,629.36096,1524.3529,0.9998230338096619,0.9685445427894592,0.8177917003631592,0.961414635181427,1520,9823,5014,8911643,0.9997130257263798,0.9850441876274643,0.9180183578523827,0.97482088024565,0.9999427714956715,0.9532894736842106,0.7432556245546167,0.9497407259672915,0.9998278854129746,0.9689067201604814,0.8214446444644464,0.9621173855945045,8911133,2558,510,1449,22,71,7301,652,2522,4762,123,252,8911133,0,510,0,0,1449,0,71,2470,0,7301,52,88,22,142,4762,4,4,797,0.8644918444057152,510,71,52,164
BraTS2021_00555,"torch.Size([1, 4, 240, 240, 155])",0.721236526966095,0.8714660406112671,0.8391150236129761,8.124038696289062,3.605551242828369,3.316624879837036,44554,2021.4092,3669.3037109375,876.6324,1178.2245,0.9988538026809692,0.9613245725631714,0.4216204881668091,0.8314595222473145,2899,24525,17130,8883446,0.9979195207201332,0.9385878489326765,0.6609652836579171,0.9813946216385241,0.9998187640246814,0.985857192135219,0.3182874617737003,0.7328663164039696,0.9988682395701841,0.9616419919246298,0.42966836383652124,0.8391150324176191,8881836,18517,1610,2858,187,41,7806,4004,16719,12554,238,4576,8881836,0,1607,3,0,2858,10,31,16513,2,7806,204,2004,185,2387,12554,4,4,4429,0.6825468503032681,1610,41,206,2572
BraTS2021_01578,"torch.Size([1, 4, 240, 240, 155])",0.7579444050788879,0.989384114742279,0.9791219830513,18.055469512939453,1.0,1.0,205436,448.4898,435.8988952636719,515.96765,323.90646,0.9954058527946472,0.9535197615623474,0.5224064588546753,0.9779826402664185,13981,123630,67825,8722564,0.990972389501193,0.9871785087384568,0.9600216802168021,0.9795048102461194,0.9998835204877832,0.9251841785280023,0.35817358246380326,0.9787394028750461,0.9954080117492081,0.9551764879633732,0.5217048098730523,0.9791219569754493,8721548,79452,1016,12935,168,1046,44281,1844,79349,66383,1389,1442,8721548,0,1012,4,1,12935,54,991,78955,0,44281,394,496,168,778,66383,4,4,3401,0.9885327844722478,1016,1045,394,946
BraTS2021_00636,"torch.Size([1, 4, 240, 240, 155])",0.9535965919494629,0.9837609529495239,0.9736841917037964,1.4142135381698608,1.0,1.0,31924,2646.4934,5384.708984375,509.6283,1590.7195,0.9998239278793335,0.9560666084289551,0.9244505167007446,0.9720297455787659,1729,20460,9735,8896076,0.9999134304651011,0.9919454770755886,0.8908697025770637,0.9782270606531882,0.9997457305895319,0.9259687680740313,0.9647605083088954,0.9691833590138675,0.999829573495306,0.9578223152856715,0.926343947251097,0.9736842105263158,8893814,770,2262,1601,13,128,19739,2418,721,9435,210,300,8893814,0,2257,5,0,1601,0,128,644,0,19739,77,126,13,161,9435,4,4,2641,0.8576296857218568,2262,128,77,174
BraTS2021_01335,"torch.Size([1, 4, 240, 240, 155])",0.985829770565033,0.9575894474983215,0.9466145038604736,1.0,1.4142135381698608,1.0,148522,353.1921,790.7698364257812,771.4197,389.17532,0.999746561050415,0.9237407445907593,0.9809659123420715,0.9456914067268372,2401,134438,11683,8779478,0.9998902834424157,0.9492563429571304,0.9708603683552038,0.9725532683279162,0.9996265153805272,0.9037900874635568,0.9927996548594892,0.9220234528802533,0.9997583820138706,0.9259654363132067,0.981707451620733,0.9466145261215343,8776199,963,3279,2170,116,231,133470,4006,968,10772,304,911,8776199,0,3255,24,29,2170,83,119,771,36,133470,161,163,80,668,10772,4,4,4426,0.9988703117916881,3279,202,197,748
BraTS2021_01239,"torch.Size([1, 4, 240, 240, 155])",0.9079506993293762,0.9383682012557983,0.8848512768745422,6.164413928985596,1.7320507764816284,1.7320507764816284,51853,289.3083,643.2647705078125,890.25977,566.1806,0.9994122982025146,0.9300177693367004,0.8520205020904541,0.8847245573997498,6192,32835,12826,8876147,0.99991609595375,0.9622478882951215,0.7620304812192488,0.8703061378374303,0.9989163090696898,0.9014857881136951,0.9669559920816202,0.8998908467176049,0.9994159524722941,0.9308763445343117,0.8523489932885906,0.884851272615762,8866528,744,9619,5582,219,610,31750,9915,1085,11542,1720,1284,8866528,6,9086,527,15,5582,61,534,422,4,31750,659,307,209,768,11542,4,4,11854,0.7748439345362115,9619,595,663,977
BraTS2021_01063,"torch.Size([1, 4, 240, 240, 155])",0.9654137492179871,0.9269891977310181,0.9078647494316101,1.4142135381698608,87.97726440429688,85.44355010986328,189997,350.83658,773.6621704101562,1425.7776,617.45844,0.9992166757583618,0.8423722386360168,0.9645286798477173,0.907661497592926,4362,165578,20057,8738003,0.9999369665724566,0.9803030303030303,0.9380104485102888,0.8359135724774491,0.9985094992528614,0.7416322787712059,0.9932901713995821,0.9933688986388792,0.9992227231009169,0.8444270425476377,0.9648591726945799,0.9078647589537957,8724979,550,13024,3235,65,1127,164467,10869,1111,19924,3911,133,8724979,12,10392,2620,4,3235,427,696,503,13,164467,595,43,40,50,19924,4,4,14845,0.8528797574935312,13024,1123,608,90
BraTS2021_01243,"torch.Size([1, 4, 240, 240, 155])",0.9004138112068176,0.9341375231742859,0.8836703896522522,4.690415859222412,3.1622776985168457,2.2360680103302,55364,397.1771,753.0042724609375,144.61874,416.86874,0.9994099736213684,0.821729838848114,0.7106714844703674,0.8831487894058228,8872,21364,25128,8872636,0.9990704742270874,0.9321208649577546,0.8080038113387328,0.8771565244667503,0.9997556532241376,0.7336564472497745,0.6350870623478749,0.8902817574021012,0.9994129462891204,0.8210659098076316,0.7111856588740958,0.8836704060673092,8870468,8253,2168,6509,474,2363,13568,3224,7796,22371,3133,2757,8870468,10,1445,713,1,6509,566,1796,7086,86,13568,624,1166,378,1213,22371,4,4,6831,0.9923876445601049,2168,2362,710,1591
BraTS2021_01076,"torch.Size([1, 4, 240, 240, 155])",0.9749308824539185,0.9800639748573303,0.9715263843536377,1.0,1.0,1.0,112474,195.07176,590.5759887695312,864.4719,509.6438,0.9996662735939026,0.9637603163719177,0.9712823033332825,0.9711385369300842,1365,102137,8972,8815526,0.9999795689293812,0.9459649122807018,0.9456218550472149,0.9953232783818543,0.9993653243153046,0.9875457875457876,0.9990796675054094,0.9488408381631743,0.9996723522673251,0.9663082437275986,0.9716160115783059,0.9715263908701854,8809931,180,5595,1348,77,17,102043,5868,94,8513,40,459,8809931,0,5593,2,0,1348,0,17,73,0,102043,21,107,77,275,8513,4,4,5985,0.9986633249774458,5595,17,21,352
BraTS2021_01419,"torch.Size([1, 4, 240, 240, 155])",0.9370854496955872,0.734117329120636,0.9117883443832397,3.605551242828369,12.041594505310059,2.8284270763397217,210260,303.35754,644.2537841796875,438.3472,416.86288,0.998512327671051,0.23604214191436768,0.8746707439422607,0.9111367464065552,34276,133618,42366,8717740,0.9979146127764051,0.76752,0.8148815055762082,0.9582065485943149,0.9991297056347173,0.13995215311004786,0.944940052986873,0.8696596327243544,0.9985217895466005,0.23673690963825691,0.875104830157817,0.9117883613596149,8710153,18202,7587,4797,1453,29479,126261,28683,7357,36844,1607,5522,8710153,0,7551,36,9166,4797,18867,1446,7232,0,126261,125,1804,1453,2265,36844,4,4,31743,0.9930693381214778,7587,20313,125,3718
BraTS2021_01339,"torch.Size([1, 4, 240, 240, 155])",0.9809872508049011,0.9925893545150757,0.9818863272666931,1.0,1.0,1.0,130632,353.46722,898.2349853515625,1003.12427,458.3786,0.9997069835662842,0.9898016452789307,0.9760028719902039,0.9814536571502686,6967,112470,11195,8797368,0.9996639136072708,0.9934952298352124,0.9809288980543351,0.9808360816472056,0.999773568640075,0.9865078225922205,0.9727305059126878,0.9829388119696293,0.9997187381167707,0.9899891969751531,0.9768125,0.9818863210493441,8795376,2957,1992,6873,45,94,109403,2127,3067,11004,215,191,8795376,0,1983,9,0,6873,0,94,2954,1,109403,112,3,44,144,11004,4,4,2387,0.9811478843695804,1992,94,113,188
BraTS2021_01561,"torch.Size([1, 4, 240, 240, 155])",0.9668049812316895,0.9879090785980225,0.9775007367134094,1.4142135381698608,1.0,1.0,48705,444.66037,948.8262939453125,1169.812,569.3113,0.9997265934944153,0.9749090075492859,0.8928748369216919,0.9758530259132385,5471,25705,17529,8879295,0.9997891849871332,0.9773391812865497,0.9411481719050674,0.9711164911885592,0.9998486366316245,0.9775178212392616,0.9132853530441548,0.9839694221005192,0.9998189099255943,0.9774284931006123,0.9270074433848644,0.9775007084159819,8877951,1872,1344,5348,124,123,23476,1468,2229,17248,513,281,8877951,0,1319,25,0,5348,5,118,1858,1,23476,370,14,123,144,17248,4,4,2105,0.9805225653160071,1344,123,371,267
BraTS2021_01230,"torch.Size([1, 4, 240, 240, 155])",0.8676477074623108,0.8636196851730347,0.6847453713417053,5.656854152679443,3.0,2.2360680103302,20935,298.7399,426.03179931640625,181.92448,250.4587,0.9996678829193115,0.8355035185813904,0.4058709740638733,0.6799973249435425,5746,5908,9281,8907065,0.9997810261518782,0.7620199146514935,0.35993381697849053,0.7425692695214106,0.9995686570155264,0.9323007309432649,0.4786729857819905,0.6352763710807026,0.9996748303048724,0.838603631809643,0.41089720305121685,0.684745369026189,8903223,1950,3842,5357,1673,389,2828,5029,3080,5896,2044,3385,8903223,7,3665,170,3,5357,164,222,1240,188,2828,1652,707,1478,1200,5896,4,4,8746,0.8551337754392234,3842,386,1840,2678
BraTS2021_00271,"torch.Size([1, 4, 240, 240, 155])",0.9755027890205383,0.9314574599266052,0.9528963565826416,1.0,3.1622776985168457,1.4142135381698608,151279,291.18427,792.70703125,952.3874,422.36618,0.999567985534668,0.49616849422454834,0.9492996335029602,0.9526280164718628,4073,115343,31863,8776721,0.9997164421605831,0.689837219533656,0.9277053627551527,0.9726425886582775,0.9994320202271441,0.3849742204763074,0.972464735614645,0.9339359131280796,0.9995742109612901,0.49416955562559095,0.9495578854692679,0.9528963463447436,8771736,2488,4985,1568,705,2505,112167,8741,3176,29758,837,2105,8771736,0,4897,88,12,1568,2091,402,2440,389,112167,347,36,316,1753,29758,4,4,10283,0.9535155110367076,4985,2493,736,2069
BraTS2021_01072,"torch.Size([1, 4, 240, 240, 155])",0.9452268481254578,0.9691954255104065,0.9171671271324158,4.898979663848877,1.4142135381698608,1.0,112626,351.92978,708.776611328125,719.4102,219.00853,0.9992867112159729,0.958540141582489,0.8306436538696289,0.9159605503082275,38613,39717,34296,8815374,0.9994167837165105,0.9898152990723664,0.8417014264380246,0.855383994348572,0.9991699728224803,0.9312666718462694,0.8230732431956089,0.9885700956379753,0.9992933630298224,0.959648795068186,0.8322831137419642,0.9171671265487205,8808057,5140,7317,35959,370,2654,32690,6148,7027,33904,5732,392,8808057,68,5548,1701,45,35959,455,2154,4975,175,32690,1877,120,127,145,33904,4,4,12250,0.9793469387747107,7317,2609,2052,272
BraTS2021_01071,"torch.Size([1, 4, 240, 240, 155])",0.9104408621788025,0.9314861297607422,0.857188880443573,25.317977905273438,2.2360680103302,1.4142135381698608,108878,411.07657,685.42724609375,926.0471,386.47827,0.9988961219787598,0.7823927402496338,0.8904101252555847,0.8563293218612671,3377,96396,9105,8819122,0.998805782939996,0.8195561273721453,0.899874102051396,0.8381612090680101,0.9990005807834386,0.7545158424637252,0.8823706377858003,0.8771004942339374,0.9989031723647509,0.7856922602528523,0.8910364189674047,0.8571888584768959,8810308,10534,8814,2548,561,829,85057,9464,11339,7986,1542,1119,8810308,0,8714,100,2,2548,203,624,10501,20,85057,818,31,541,547,7986,4,4,11567,0.8927984784292445,8814,827,838,1088
BraTS2021_01153,"torch.Size([1, 4, 240, 240, 155])",0.9617769122123718,0.9754496812820435,0.9412015080451965,1.7320507764816284,1.4142135381698608,1.0,168082,1983.0764,5394.50537109375,1029.0466,2308.3723,0.9992479681968689,0.9640414714813232,0.9222413897514343,0.9401524066925049,32623,81808,53651,8759918,0.9990899382892574,0.9860110758987164,0.9399545683997981,0.934901340591037,0.9994576433249718,0.9441804861600711,0.9104488558576178,0.9475871838362752,0.9992737569808013,0.9646425104130782,0.924966469623963,0.941201518096825,8755167,7975,4751,30802,437,1821,74482,4758,7326,50839,3540,2812,8755167,0,3333,1418,8,30802,54,1759,6962,1,74482,363,1005,436,1371,50839,4,4,8735,0.9779049799645358,4751,1813,364,1807
BraTS2021_01064,"torch.Size([1, 4, 240, 240, 155])",0.7412399649620056,0.5563751459121704,0.5070052742958069,5.196152210235596,9.884210586547852,9.669506072998047,33518,317.78503,412.4132080078125,626.91547,258.2777,0.9988371133804321,0.5308849215507507,0.7118585705757141,0.5077090263366699,379,31912,1227,8894482,0.9994892676410919,0.8206521739130435,0.6228330685820844,0.5477767265846736,0.9982351979575651,0.39841688654353563,0.8477688643770368,0.4718826405867971,0.9988618391787872,0.5364120781527532,0.7180984485527346,0.5070052539404554,8878785,4537,15697,151,33,228,27054,16383,4858,579,478,648,8878785,0,15578,119,0,151,195,33,4528,4,27054,326,9,29,610,579,4,4,16894,0.6288623179823435,15697,228,330,639
BraTS2021_00078,"torch.Size([1, 4, 240, 240, 155])",0.9751396179199219,0.9773638844490051,0.9555860161781311,1.4142135381698608,1.0,1.0,68098,791.7807,3947.982421875,877.25037,1778.3483,0.9998018145561218,0.9713776707649231,0.944915235042572,0.9547447562217712,8120,41119,18859,8859902,0.9998335112035672,0.9613346181642978,0.9452969455640267,0.9506218187542635,0.9997830675779483,0.9828817733990147,0.9468372285318223,0.9606023649186065,0.999808288754496,0.9719887955182073,0.9460664601178543,0.9555860322818863,8857980,1475,1922,7981,321,139,38933,2253,2186,18116,941,743,8857980,0,1854,68,0,7981,3,136,1449,0,38933,737,26,321,396,18116,4,4,3515,0.9135135135109146,1922,139,737,717
BraTS2021_00723,"torch.Size([1, 4, 240, 240, 155])",0.9646129608154297,0.963115394115448,0.9289939403533936,2.0,2.0,1.0,83044,3228.4402,4949.50732421875,713.0481,1434.7477,0.9996559023857117,0.947810709476471,0.928288459777832,0.9273353815078735,12015,48811,22218,8844956,0.9997642252464214,0.9276096942816411,0.9015065514786523,0.9750185505812515,0.9995641583745584,0.9747815230961299,0.9599065784351888,0.8871185525249797,0.9996641818004401,0.9506107706667749,0.9297904429274488,0.9289939433931138,8841101,2085,3855,11712,914,303,46854,5119,1957,19710,505,2508,8841101,0,3801,54,15,11712,20,268,1470,304,46854,183,600,610,1298,19710,4,4,6538,0.9293361884354094,3855,288,487,1908
BraTS2021_01237,"torch.Size([1, 4, 240, 240, 155])",0.8756757974624634,0.8645341396331787,0.7627379298210144,4.242640495300293,4.242640495300293,2.0,78815,320.48633,678.4552001953125,759.3057,417.2063,0.9988871216773987,0.5200026035308838,0.7245669364929199,0.7624182105064392,23946,30607,24262,8849185,0.9988176085820036,0.9616685456595265,0.7181007960924863,0.6321624112321786,0.9989893984587281,0.3562181575210891,0.7397327408762702,0.9612975022669195,0.9989034961343267,0.5198683568990736,0.7287562765546544,0.7627379161488652,8840242,10465,8943,8530,340,15416,22641,8888,7966,23323,13571,939,8840242,65,6867,2011,4948,8530,1857,8611,4899,118,22641,2949,618,157,164,23323,4,4,22799,0.8875827887184141,8943,10468,3067,321
BraTS2021_00115,"torch.Size([1, 4, 240, 240, 155])",0.9671918153762817,0.9783841967582703,0.9475454688072205,1.0,1.0,1.0,84845,2294.7466,4191.28271484375,1994.4132,1196.2437,0.9996724724769592,0.9570185542106628,0.9205759763717651,0.9458557367324829,19921,33390,31534,8843155,0.9998648170165398,0.9812154696132597,0.8637766848053579,0.9572505744150674,0.9994933934777803,0.9360975854625772,0.9888289907157831,0.9380351366778715,0.999679070747228,0.9581256743564712,0.9220822744156171,0.9475454472651558,8838675,1195,4480,18648,357,1273,33017,5207,373,29580,1321,1954,8838675,4,4358,118,104,18648,165,1004,174,0,33017,199,917,353,684,29580,4,4,6885,0.9827160493812888,4480,1169,199,1037
BraTS2021_00016,"torch.Size([1, 4, 240, 240, 155])",0.9027853608131409,0.9489791989326477,0.8883688449859619,4.358899116516113,2.2360680103302,1.7320507764816284,74546,1976.2819,3776.265380859375,763.5274,1219.163,0.9992353916168213,0.9684892892837524,0.8227841258049011,0.8870043754577637,10606,51246,12694,8853454,0.9986016701220696,0.9818164232517652,0.9661554594311181,0.8289321050835892,0.9998882921851743,0.9570997548557421,0.719158568473637,0.9569875531747282,0.9992445669918387,0.9693005490570542,0.824557282053003,0.8883688617499725,8852465,12396,989,10151,188,455,36854,1291,14392,12148,2507,546,8852465,0,943,46,0,10151,9,446,12359,18,36854,2015,37,170,339,12148,4,4,3986,0.9576016056172665,989,455,2033,509
BraTS2021_00275,"torch.Size([1, 4, 240, 240, 155])",0.9583553671836853,0.9787994027137756,0.9260704517364502,1.4142135381698608,1.0,3.0,69029,735.86346,1123.058837890625,910.8784,563.98584,0.999656081199646,0.37781840562820435,0.9321985840797424,0.9242372512817383,2637,48121,18271,8858971,0.9998697966365749,0.9875776397515528,0.9033171677982541,0.877178382612101,0.9994642718663376,0.24118316268486917,0.9676856258182498,0.9807344972907887,0.9996669931251778,0.38768668088997255,0.9343941567757924,0.9260704410966691,8854225,1153,4746,636,8,2001,46566,4984,1555,17919,2509,352,8854225,0,4698,48,12,636,6,1983,1076,1,46566,478,65,7,280,17919,4,4,7501,0.9581389148100812,4746,1989,479,287
BraTS2021_00668,"torch.Size([1, 4, 240, 240, 155])",0.9264786839485168,0.8903654217720032,0.8903654217720032,4.123105525970459,1.0,1.0,189207,950.2728,4206.943359375,792.3252,1832.1135,0.998348593711853,0.0005348920822143555,0.9256948232650757,0.8833211064338684,0,189048,159,8738793,0.9989408528465968,0.0,0.9028708878812074,0.9436619718309859,0.9977895116636817,0.0,0.9510547585798316,0.8427672955974843,0.9983648503158492,0.0,0.9263366693715626,0.8903654485049833,8719476,9245,19317,0,0,0,179795,19342,9253,134,8,25,8719476,0,19317,0,0,0,0,0,9245,0,179795,8,0,0,25,134,3,3,19350,0.8319896640822574,19317,0,8,25
BraTS2021_01036,"torch.Size([1, 4, 240, 240, 155])",0.8977372050285339,0.860264003276825,0.8336065411567688,2.2360680103302,2.4494898319244385,2.2360680103302,14830,311.43176,628.5001831054688,609.4667,297.392,0.9998193383216858,0.8054695725440979,0.8034036159515381,0.832788348197937,585,9079,5166,8913170,0.999891830498391,0.7703125,0.7400018472337674,0.8855028297779712,0.9997537352030759,0.8427350427350427,0.8824760436171385,0.7874564459930313,0.9998227780823108,0.8048979591836735,0.8049834220837938,0.8336065573770491,8910975,964,2195,493,147,92,8012,2815,1067,4068,526,1098,8910975,5,1891,299,1,493,21,70,862,48,8012,157,101,94,903,4068,4,4,3488,0.9085435779790466,2195,91,205,997
BraTS2021_01152,"torch.Size([1, 4, 240, 240, 155])",0.8493658304214478,0.7618539333343506,0.6450850367546082,5.830951690673828,4.242640495300293,11.87434196472168,13806,1084.2333,1134.171142578125,3797.6465,1110.0786,0.999797523021698,0.757248044013977,0.7735074758529663,0.6429452896118164,4814,6135,2857,8914194,0.9996082992562284,0.8226915520628684,0.8725899423573842,0.9927272727272727,0.9999814901941779,0.6958869962609057,0.7155664221678891,0.4777738886944347,0.9997948599001913,0.753995048390727,0.7863156009313989,0.6450850661625709,8914029,3493,165,3350,722,1464,4390,641,1745,1365,10,1492,8914029,20,145,0,1323,3350,134,7,1315,427,4390,3,855,275,362,1365,4,4,1373,0.9978150036343932,165,141,430,637
