epoch,log1_dice,log2_dice,dice_diff_log2_minus_log1,log1_hd95,log2_hd95,hd95_diff_log2_minus_log1
31,0.8487530549367269,0.8400032917658488,-0.008749763170878166,6.931483904520671,8.205592473347982,1.2741085688273115
32,0.8425070842107137,0.8471542994181315,0.004647215207417732,6.318247636159261,6.565303961435954,0.2470563252766933
33,0.858661413192749,0.8563403685887655,-0.002321044603983524,4.516572634379069,5.510053634643555,0.9934810002644854
34,0.8564043243726095,0.8498463034629822,-0.006558020909627316,4.530732949574788,7.380636374155681,2.8499034245808925
35,0.8556004166603088,0.8502677877744039,-0.005332628885904911,4.891834417978923,6.48430601755778,1.5924715995788574
36,0.8581935167312622,0.8446854750315348,-0.013508041699727413,4.857938130696614,5.734717686971028,0.8767795562744141
37,0.8526392579078674,0.8478419979413351,-0.004797259966532352,5.497895399729411,6.946881294250488,1.4489858945210772
38,0.8563767274220785,0.8476615150769552,-0.008715212345123291,4.321782112121582,5.628840287526448,1.3070581754048662
39,0.853800356388092,0.8525692423184713,-0.0012311140696207312,5.203484535217285,5.525531768798828,0.32204723358154297
40,0.8564250667889913,0.8556042114893595,-0.0008208552996318286,4.872362772623698,5.571830749511719,0.6994679768880205
41,0.8596959710121155,0.8535238901774088,-0.006172080834706661,4.954279104868571,5.611721038818359,0.6574419339497881
42,0.8558599551518759,0.8494792977968851,-0.006380657354990715,4.932536760965983,5.891438961029053,0.9589022000630694
43,0.8509495854377747,0.859319011370341,0.008369425932566288,6.213995933532715,4.908459186553955,-1.3055367469787598
44,0.8618271350860596,0.8599076271057129,-0.0019195079803466797,4.968135992685954,5.330283323923747,0.36214733123779297
45,0.8600486914316813,0.8630130489667257,0.0029643575350444262,4.649575710296631,5.017886161804199,0.36831045150756836
46,0.8592110673586527,0.8577296733856201,-0.0014813939730325965,5.5111931165059405,5.775679429372151,0.26448631286621094
47,0.8589582244555155,0.8552480737368265,-0.003710150718688965,5.922410488128662,6.092150688171387,0.1697402000427246
48,0.8685031533241272,0.866995096206665,-0.0015080571174621582,5.108728567759196,4.501434167226155,-0.607294400533041
49,0.8629297812779745,0.8602770765622457,-0.0026527047157287598,4.817885557810466,5.176561991373698,0.3586764335632324
50,0.8703940113385519,0.8507622877756754,-0.019631723562876457,4.765432675679524,5.828982035319011,1.0635493596394863
51,0.8664588332176208,0.8461099664370219,-0.020348866780598995,5.210882027943929,6.150260766347249,0.9393787384033203
52,0.8634491960207621,0.8618549704551697,-0.001594225565592411,5.291167577107747,5.184791564941406,-0.10637601216634085
53,0.869093139966329,0.8620394269625345,-0.007053713003794426,4.614751021067302,5.265345732371013,0.6505947113037109
54,0.8627743721008301,0.8598195711771647,-0.0029548009236654016,5.09909200668335,5.503479639689128,0.4043876330057783
